ProbeID,GSM2714567,GSM2714568,GSM2714569,GSM2714570,GSM2714571,GSM2714572,GSM2714573,GSM2714574,GSM2714575,GSM2714576,GSM2714577,GSM2714578,GSM2714579,GSM2714580,GSM2714581,GSM2714582,GSM2714583,GSM2714584,GSM2714585,GSM2714586,GSM2714587,GSM2714588,GSM2714589,GSM2714590,GSM2714591,GSM2714592,GSM2714593,GSM2714594,GSM2714595,GSM2714596,GSM2714597,GSM2714598,GSM2714599,GSM2714600,GSM2714601,GSM2714602,GSM2714603,GSM2714604,GSM2714605,GSM2714606,GSM2714607,GSM2714608,GSM2714609,GSM2714610,GSM2714611,GSM2714612,GSM2714613,GSM2714614,GSM2714615,GSM2714616,GSM2714617,GSM2714618,GSM2714619,GSM2714620,GSM2714621,GSM2714622,GSM2714623,GSM2714624,GSM2714625,GSM2714626,GSM2714627,GSM2714628,GSM2714629,GSM2714630,GSM2714631,GSM2714632,GSM2714633,GSM2714634,GSM2714635,GSM2714636,GSM2714637,GSM2714638,GSM2714639,GSM2714640,GSM2714641,GSM2714642,GSM2714643,GSM2714644,GSM2714645,GSM2714646,GSM2714647,GSM2714648,GSM2714649,GSM2714650,GSM2714651,GSM2714652,GSM2714653,GSM2714654,GSM2714655,GSM2714656,GSM2714657,GSM2714658,GSM2714659,GSM2714660,GSM2714661,GSM2714662,GSM2714663,GSM2714664,GSM2714665,GSM2714666,GSM2714667,GSM2714668
cg10281002,0.404743491,0.307141928,0.468863049,0.758551925,0.335181518,0.393619662,0.698059033,0.5359167,0.360265069,0.410187037,0.545072825,0.155488364,0.423770492,0.315652725,0.105015083,0.167593264,0.371140419,0.511677606,0.203184785,0.168441769,0.270482604,0.317572124,0.236121088,0.303370787,0.444159065,0.347593071,0.098301887,0.357459884,0.318038639,0.747122334,0.255967078,0.407877576,0.477906668,0.22971549,0.077075926,0.344437257,0.114388589,0.470026064,0.189477746,0.657301768,0.618218521,0.357451404,0.335171327,0.614863313,0.176502436,0.362525458,0.244155844,0.532782904,0.530600206,0.419650433,0.403046734,0.434184969,0.754388334,0.307296891,0.293464547,0.625696805,0.407826243,0.284860352,0.438692098,0.470252508,0.446013728,0.37539217,0.37232638,0.392482118,0.763740272,0.344190375,0.277529346,0.583474301,0.394016473,0.2762348,0.267782427,0.332023962,0.224934153,0.253726129,0.346761023,0.426968605,0.257865937,0.384295499,0.221849366,0.368705247,0.137201141,0.321282051,0.419174898,0.53010116,0.514379323,0.583205717,0.471718377,0.243961772,0.400613407,0.494649377,0.406296296,0.185524873,0.294531897,0.384590895,0.350372971,0.387038704,0.278886425,0.137671766,0.444501489,0.203314174,0.243205713,0.211372064
cg10343742,0.279912792,0.276438308,0.410576983,0.483685366,0.322391032,0.324628637,0.331985731,0.272845586,0.32802978,0.355294272,0.199009284,0.19210554,0.427321168,0.268027513,0.164451543,0.239694692,0.24754602,0.379280761,0.259196069,0.216984108,0.252875637,0.28125,0.214048659,0.265283404,0.427959436,0.324728693,0.123735955,0.356205216,0.281566694,0.616238124,0.320372303,0.206313689,0.495543192,0.253263038,0.180806805,0.280510152,0.360627352,0.324302161,0.249713193,0.245610368,0.428208159,0.308781026,0.29565244,0.247729926,0.241023166,0.308760142,0.274241679,0.330509666,0.198044541,0.308355699,0.347798532,0.265909091,0.493409721,0.285626097,0.238240702,0.485219201,0.123541085,0.312733919,0.271816399,0.302264301,0.336808015,0.278657655,0.313169755,0.402139589,0.126120901,0.321663526,0.258906031,0.409718119,0.381834412,0.29547874,0.277260352,0.280365142,0.249794239,0.258700731,0.221052953,0.316536863,0.262131291,0.277590338,0.259722681,0.243268945,0.207958708,0.277826184,0.279985966,0.290650407,0.433208298,0.416261269,0.185951637,0.308882165,0.173397744,0.428342336,0.383311737,0.253847299,0.295392735,0.298210205,0.378360562,0.30837588,0.265061826,0.268989432,0.275402087,0.242446674,0.250753769,0.290664542
cg10406295,0.2331514,0.217326733,0.447749736,0.631672995,0.282685978,0.243315169,0.534453115,0.624308043,0.275518405,0.291912488,0.511417022,0.092466661,0.54047935,0.412377164,0.094230769,0.198002267,0.420338424,0.475757576,0.167333247,0.256397546,0.209325397,0.242955542,0.129707495,0.356648936,0.578346896,0.324925237,0.04310701,0.536362915,0.375643225,0.648198475,0.30392934,0.413547788,0.430537935,0.143797766,0.094825175,0.2392763,0.48879786,0.382368907,0.15496368,0.596930367,0.517626914,0.302419355,0.34598555,0.575568182,0.210837672,0.308927351,0.196250277,0.571254196,0.481344857,0.42211413,0.395765472,0.444123091,0.572860036,0.262593435,0.22747723,0.655911882,0.422687609,0.294458702,0.340469208,0.418293116,0.392794066,0.261353806,0.49444588,0.536334984,0.686092587,0.289167722,0.242038217,0.398568019,0.458642327,0.28024819,0.244768365,0.223404255,0.155360801,0.203144431,0.386652368,0.356313439,0.199961564,0.265983357,0.23427641,0.223561472,0.073979367,0.178969034,0.260425605,0.470622371,0.492812887,0.535887227,0.459276379,0.262002233,0.594767551,0.442845912,0.340998749,0.162285183,0.194440154,0.209197324,0.350189272,0.232807383,0.208584842,0.480159836,0.280490575,0.181126761,0.165401786,0.196815233
cg10824063,0.300409056,0.268602387,0.444285067,0.752529351,0.313171168,0.342743173,0.662653962,0.570356549,0.377972626,0.39284409,0.562188853,0.142378127,0.567097184,0.349237261,0.162040764,0.259821559,0.49568038,0.515258504,0.202684002,0.309732486,0.267087626,0.321582275,0.248535565,0.368317767,0.4690316,0.358077428,0.082355168,0.509267358,0.425577943,0.732315693,0.403272377,0.525131561,0.387242674,0.215474758,0.086061929,0.298162244,0.36640677,0.369357208,0.18887067,0.530821181,0.433725319,0.373557341,0.375769203,0.555681775,0.335653788,0.38328184,0.239963101,0.525813205,0.462606838,0.43460288,0.418754385,0.494221896,0.573228758,0.305491862,0.298974219,0.603057335,0.557705934,0.3350145,0.380280104,0.416698969,0.422093124,0.310491233,0.472280426,0.476654011,0.676363112,0.298289981,0.285725113,0.544309585,0.42656324,0.38174786,0.352876183,0.306490595,0.163010285,0.303640464,0.474381589,0.418938353,0.294099798,0.322119503,0.237119326,0.328025907,0.145430943,0.323761174,0.312086044,0.450504194,0.486810434,0.503079747,0.463111613,0.261031908,0.60699044,0.457784922,0.476354454,0.235177503,0.324837387,0.314067499,0.413369074,0.341429995,0.267138978,0.419949174,0.384543326,0.190558272,0.241979581,0.305414717
cg11334771,0.435670147,0.260848099,0.582403592,0.848920524,0.246608715,0.293849111,0.752947295,0.64115893,0.414569131,0.407215983,0.667458432,0.185033316,0.626528117,0.583730243,0.114350041,0.251863092,0.281046735,0.616913772,0.228615308,0.315459513,0.29043089,0.34012969,0.213258629,0.417410403,0.613374534,0.43421353,0.075630252,0.574597841,0.491223439,0.796640204,0.392059369,0.58636805,0.675045486,0.19562191,0.086602661,0.276830491,0.44454819,0.410247851,0.150411668,0.582798366,0.561132115,0.332020325,0.354083314,0.551021224,0.273974191,0.354149096,0.195142087,0.64384087,0.571260006,0.446832109,0.47433778,0.565668361,0.709365578,0.294547308,0.244268114,0.725460074,0.272249118,0.340592538,0.412890874,0.482888147,0.458260514,0.341723346,0.526068788,0.505040686,0.651841557,0.316065384,0.187059428,0.536008024,0.537380211,0.289433835,0.257613205,0.294321181,0.080672342,0.305148674,0.344595822,0.419801152,0.195495399,0.301758727,0.211440429,0.41928067,0.087429112,0.282936522,0.400104667,0.614562359,0.641623344,0.569506726,0.521074863,0.248372396,0.611558776,0.549510126,0.505027677,0.169523343,0.315524429,0.332954545,0.39048692,0.342063555,0.250527026,0.106982732,0.373293812,0.17551416,0.210729313,0.20692108
cg11354629,0.176894008,0.164700927,0.119774011,0.696510067,0.151304616,0.141741253,0.68505439,0.120270476,0.323017166,0.275171737,0.133738602,0.114675985,0.476443433,0.166006912,0.075178529,0.128038674,0.162191451,0.656200873,0.136399586,0.353214384,0.172342069,0.197945391,0.117665878,0.455346854,0.541544118,0.211045224,0.079871949,0.470260574,0.520930233,0.708050289,0.226560541,0.246581746,0.080790448,0.125189832,0.070086808,0.203649977,0.130842876,0.260459241,0.127271191,0.602013986,0.0875111,0.250198113,0.182386539,0.109488504,0.137233778,0.189109589,0.160257416,0.413043478,0.597789321,0.230465468,0.251483378,0.155347453,0.681410433,0.177148584,0.14880705,0.193221262,0.541688394,0.208190345,0.148414602,0.13234182,0.271941136,0.222005842,0.419659508,0.499314129,0.480807303,0.193444102,0.12855091,0.543949461,0.47589343,0.162486602,0.177563765,0.215823873,0.084439083,0.138788318,0.118604814,0.308257209,0.123808866,0.128315512,0.106855455,0.188901908,0.115236777,0.15971612,0.154785322,0.563472602,0.544647945,0.566536262,0.079956096,0.135979279,0.470298624,0.406976194,0.516124961,0.158295964,0.13609289,0.171997755,0.253865031,0.215458196,0.149338722,0.097487814,0.178248784,0.136499322,0.14795651,0.101720886
cg11723848,0.138690149,0.122062862,0.356528121,0.758037628,0.106198943,0.076843556,0.5289793,0.483481262,0.187270502,0.189818809,0.58799431,0.090818612,0.631657283,0.204071332,0.045020229,0.118970366,0.517977815,0.572384083,0.083666313,0.236175115,0.103850563,0.156793689,0.06843981,0.389110226,0.419201786,0.203382634,0.040144757,0.407858593,0.396678038,0.695652174,0.099510966,0.424116533,0.538890079,0.093066964,0.04370706,0.168078424,0.436740721,0.163127014,0.157433271,0.52476915,0.559964675,0.155271929,0.098246197,0.530249497,0.174382716,0.145108201,0.11488189,0.473233559,0.465405477,0.185681937,0.355039759,0.391457356,0.624243718,0.185447707,0.128967085,0.603052464,0.484161714,0.140854473,0.203707824,0.375535459,0.149749098,0.205608254,0.381926204,0.425590106,0.632973161,0.184549678,0.095053763,0.422316814,0.431423817,0.120237544,0.195676153,0.230759154,0.075011912,0.12026305,0.399109882,0.151787498,0.090430912,0.080697852,0.195332037,0.276683087,0.083539222,0.184408495,0.281197504,0.430660492,0.539764571,0.512766745,0.463003202,0.174577635,0.574768324,0.425159586,0.47876377,0.112073633,0.1626693,0.237773926,0.172885254,0.226971128,0.123376049,0.407104357,0.26449005,0.069957186,0.137337884,0.064837905
cg11848563,0.141473566,0.157743827,0.143085659,0.121556161,0.165746104,0.148087729,0.130217111,0.143739975,0.211885895,0.206044969,0.127465423,0.095024712,0.266316194,0.097126814,0.087593001,0.123328752,0.131584056,0.369564053,0.130849803,0.234472171,0.148210959,0.16728581,0.131303227,0.289472042,0.258188421,0.159626377,0.096143052,0.237242835,0.154380872,0.452189371,0.158446616,0.137633942,0.122116394,0.156109507,0.097525367,0.154482633,0.10949665,0.149178201,0.133823229,0.34908189,0.12888487,0.176881741,0.1674435,0.166596097,0.127202255,0.200978991,0.117297756,0.124763867,0.348570754,0.198758315,0.181630828,0.314835026,0.45479509,0.160101068,0.131939209,0.128880189,0.118755668,0.136951468,0.127373145,0.138313704,0.191286373,0.198170205,0.131458284,0.27815901,0.165703635,0.166875784,0.120916005,0.106989817,0.326764453,0.163515504,0.15487067,0.201139089,0.117424607,0.115876226,0.152579843,0.224316713,0.146879251,0.124445369,0.11279143,0.138585029,0.098413291,0.14301379,0.129081852,0.254966508,0.400885499,0.412022293,0.158162305,0.17472001,0.102922641,0.258739537,0.263226722,0.124038746,0.140526817,0.177565029,0.151415599,0.164658635,0.142351332,0.120750436,0.169800641,0.128667293,0.145511508,0.197330966
cg12071328,0.523954091,0.439144458,0.630214205,0.851216889,0.424808711,0.41957208,0.761801315,0.694031361,0.524322706,0.533696813,0.743791391,0.205406294,0.761673081,0.59371631,0.196692687,0.418836275,0.671603001,0.698168825,0.270735314,0.452721088,0.377239844,0.474122573,0.350937999,0.56633424,0.682094669,0.567768501,0.077064595,0.673333772,0.606345705,0.833690396,0.577893448,0.703823748,0.671416096,0.266451707,0.104260566,0.458923513,0.390008485,0.562741579,0.214099217,0.673031472,0.617561845,0.507881137,0.558517157,0.685769169,0.490231478,0.545811295,0.288847823,0.686434334,0.611191798,0.564014776,0.561899378,0.643798663,0.723821238,0.423589672,0.371100318,0.748567183,0.689542484,0.496621015,0.575217767,0.54868216,0.613045007,0.404220379,0.589257971,0.596560373,0.790390775,0.367943325,0.390335129,0.650247267,0.56242497,0.501752988,0.473774995,0.426720597,0.201635449,0.423931057,0.607433071,0.572897577,0.388167285,0.439831697,0.350602841,0.509657447,0.134744268,0.433353846,0.44691344,0.621434297,0.624129353,0.613971934,0.607555089,0.359692513,0.653999594,0.602336404,0.605160003,0.261169117,0.431138186,0.420525303,0.546489468,0.431216178,0.393318568,0.547635583,0.536780384,0.261625818,0.260367323,0.426294615
cg12180703,0.441896252,0.374932372,0.571980527,0.690605408,0.359117101,0.406184315,0.604331921,0.593715209,0.501928697,0.48675001,0.435735197,0.250997119,0.575679893,0.543535989,0.247884164,0.398719559,0.561826232,0.555893491,0.318253936,0.499495983,0.400231808,0.4227121,0.35939939,0.493625192,0.549802356,0.481617503,0.091956136,0.555908945,0.530362174,0.62152444,0.464290811,0.562867827,0.582414089,0.327005699,0.164799589,0.469562982,0.476358058,0.521416309,0.303640278,0.563969454,0.589399112,0.491118864,0.503693841,0.568714928,0.49302111,0.510791624,0.362294532,0.544370921,0.513387466,0.525066579,0.508670769,0.477636929,0.586194302,0.411644767,0.377709731,0.578584434,0.5523573,0.488718823,0.4531697,0.524218841,0.505635593,0.4055643,0.515917402,0.522391732,0.594589218,0.426247031,0.394773162,0.521263384,0.520088736,0.449569447,0.438064693,0.420505743,0.247589029,0.435275938,0.528127813,0.508362706,0.423287622,0.450928099,0.406514949,0.478848046,0.250012362,0.438896336,0.477512418,0.537782614,0.541314795,0.534322536,0.525292773,0.348760933,0.571233117,0.516436038,0.521248741,0.289833301,0.417701025,0.458949367,0.503853364,0.463022843,0.401169997,0.272325735,0.465253194,0.340712101,0.360356157,0.305690535
cg12417685,0.105152027,0.129058255,0.124792186,0.729383358,0.098464394,0.086718957,0.641738252,0.595431138,0.260219843,0.19387606,0.124867623,0.074551271,0.650945892,0.41729016,0.046464646,0.106773743,0.357769623,0.593082492,0.087337297,0.307143282,0.116248522,0.151193471,0.05793859,0.435487703,0.572558345,0.28439763,0.031715936,0.484206568,0.460154769,0.72655095,0.227845486,0.501063731,0.038772333,0.061394533,0.033907953,0.180327869,0.183669775,0.193122784,0.075112404,0.554202573,0.583920833,0.201799192,0.196648316,0.522387101,0.166055777,0.231877854,0.074610709,0.497578882,0.500939915,0.223585613,0.194518288,0.357692579,0.651136287,0.102782324,0.106126915,0.604822695,0.46858458,0.133574263,0.064647339,0.277081571,0.229753065,0.124194703,0.459566435,0.454373701,0.64855396,0.161260919,0.118080563,0.521669769,0.414975248,0.114941628,0.114369969,0.145318233,0.044370192,0.116655313,0.122473246,0.249349957,0.108300287,0.116667933,0.080328201,0.112847376,0.093402751,0.176792898,0.157778239,0.491363611,0.583585899,0.559607209,0.466372657,0.05631686,0.292523045,0.439898886,0.525095588,0.068153449,0.108532095,0.133374403,0.234951722,0.172544428,0.088901915,0.060329068,0.114406442,0.076279398,0.119248761,0.075398475
cg12743978,0.348048751,0.401726543,0.442463979,0.750623577,0.390247789,0.438758254,0.630959903,0.451611475,0.394257703,0.425178053,0.359771114,0.153986363,0.549059706,0.420191665,0.166453031,0.271938616,0.461232776,0.510363243,0.198051396,0.218442178,0.299633914,0.31640492,0.210015639,0.327807284,0.467038497,0.393879203,0.086002042,0.467225156,0.35366981,0.672436155,0.414219877,0.431134301,0.50386263,0.2288536,0.143878839,0.364369927,0.351784081,0.462145843,0.256516083,0.577247491,0.560508862,0.439457691,0.377499895,0.53422197,0.166393666,0.420547428,0.285343414,0.496101522,0.411844758,0.453866268,0.411181026,0.446063129,0.583996755,0.351254008,0.352935998,0.620480365,0.492462081,0.405241278,0.336206525,0.407955762,0.432618275,0.263184631,0.386425835,0.429307585,0.634079512,0.375696393,0.346536235,0.444134215,0.407753463,0.336298015,0.354269694,0.316440571,0.260396109,0.30717539,0.411356545,0.474446621,0.310710533,0.335483871,0.256567848,0.376905504,0.197486535,0.298980784,0.319431311,0.418568774,0.431484004,0.462872605,0.402351276,0.350872947,0.527027595,0.332794308,0.40616825,0.304008786,0.341633811,0.319910687,0.416728064,0.338736114,0.326577614,0.26435181,0.349948396,0.35746527,0.232539577,0.253584414
cg12882697,0.108774941,0.129625691,0.254220808,0.713231628,0.119698736,0.112580446,0.528485923,0.452130898,0.210423197,0.179237321,0.508287713,0.121815839,0.422162162,0.41112093,0.089166835,0.107166891,0.138538848,0.565702628,0.10140647,0.252645997,0.147014391,0.143246539,0.091498284,0.33724386,0.483210483,0.157241269,0.073482726,0.441537956,0.370381083,0.653846154,0.113688525,0.484213021,0.359499084,0.08960892,0.068740837,0.17011078,0.067575463,0.180478657,0.130187815,0.498491477,0.568851115,0.169736494,0.134298643,0.315318514,0.202040978,0.166434,0.117100851,0.500767525,0.431678403,0.252358945,0.220307055,0.42619863,0.602279544,0.161731795,0.111417866,0.571311169,0.472562685,0.120117666,0.10839513,0.262647325,0.128831679,0.171154591,0.401622085,0.437134503,0.612681745,0.179219601,0.122494217,0.402851812,0.430637589,0.116399423,0.132285859,0.22073472,0.07044647,0.14744498,0.18690753,0.201276276,0.099281923,0.110808131,0.095172929,0.285817984,0.097248031,0.179140127,0.16318334,0.464464961,0.489562624,0.482533688,0.437808302,0.116921804,0.233395448,0.399885511,0.461419502,0.105427496,0.148805824,0.151515152,0.168031417,0.216866589,0.125498803,0.117505765,0.198969445,0.096554487,0.126968044,0.063553736
cg13078140,0.221258385,0.218512595,0.584367475,0.892028822,0.242107464,0.198004789,0.683134583,0.38108484,0.283732154,0.246754199,0.660965847,0.136404562,0.76137549,0.48357016,0.095739175,0.12772707,0.441768152,0.696592255,0.143006481,0.249691797,0.212278974,0.24896845,0.068242075,0.463062837,0.600559441,0.298138467,0.070760015,0.639675959,0.4687687,0.858801653,0.273534539,0.541917455,0.686106274,0.108407505,0.057882867,0.320226629,0.294408084,0.348494098,0.136777223,0.641161247,0.693836069,0.341572033,0.256986568,0.652555708,0.163814456,0.326249049,0.122819991,0.608198566,0.561943148,0.429493516,0.317314449,0.33509567,0.791613095,0.190269488,0.164591296,0.730169569,0.418566153,0.242437503,0.16082544,0.377852242,0.493344503,0.169279194,0.406125955,0.480228223,0.81300813,0.171922821,0.136637685,0.579044654,0.441193138,0.162079307,0.126727013,0.215786512,0.082525857,0.190128655,0.406361263,0.435226496,0.097664344,0.210738255,0.173072699,0.237390265,0.114392874,0.103599566,0.286812085,0.659097579,0.689915839,0.655509624,0.574236198,0.136774816,0.643746295,0.565904213,0.528370881,0.159284777,0.180749285,0.204163977,0.408916795,0.187350706,0.235578242,0.460990265,0.263537056,0.162239267,0.200069453,0.406293618
cg13177747,0.260235168,0.245496022,0.444634825,0.877249926,0.258738626,0.269710784,0.605424209,0.397872969,0.311286802,0.302843016,0.282611441,0.161775428,0.64937491,0.309661944,0.133060109,0.221849072,0.440647217,0.483900682,0.198452811,0.214041254,0.221825017,0.240826297,0.121913512,0.391174416,0.578352498,0.370815255,0.078800353,0.426867983,0.377470107,0.694354137,0.301546628,0.493703529,0.526917953,0.14488084,0.087848756,0.261997718,0.09461554,0.344076655,0.140088562,0.610958904,0.461763693,0.314095511,0.295553569,0.563473667,0.113406383,0.273670558,0.153566482,0.425409269,0.523730264,0.350217273,0.386020963,0.347037274,0.702753247,0.223324193,0.200022736,0.707792208,0.264731209,0.251220019,0.222515109,0.315234043,0.39408513,0.16939753,0.384652849,0.231072786,0.715606277,0.22894851,0.15224406,0.517791732,0.444506271,0.185892775,0.197749297,0.227421963,0.115077646,0.250172976,0.273584386,0.351493761,0.126956172,0.233160089,0.263737354,0.238286987,0.138372808,0.242893624,0.280058586,0.393792013,0.538209209,0.559344205,0.447449321,0.294572206,0.180841706,0.279034042,0.417693876,0.154089366,0.237181532,0.221024124,0.356896631,0.188255128,0.238197925,0.120446998,0.222612584,0.237726867,0.180227547,0.14525763
cg13281139,0.169243849,0.158162661,0.490175661,0.881431644,0.190983659,0.150021493,0.676327311,0.378622397,0.239396733,0.203513494,0.690782325,0.101582394,0.749132091,0.193898146,0.076717217,0.117437201,0.420309035,0.692104996,0.124080675,0.282957304,0.157244414,0.133468798,0.06910951,0.416612039,0.573204308,0.215713734,0.073349353,0.625004345,0.449325134,0.832610185,0.211079462,0.498988837,0.604624228,0.084986301,0.078512638,0.263562462,0.398058252,0.3019205,0.12363771,0.604432406,0.699358151,0.289841835,0.206560588,0.536441511,0.156875214,0.274487128,0.100050989,0.563251381,0.536896377,0.362030545,0.257125123,0.31395019,0.753210707,0.145456463,0.146429695,0.670276775,0.309753742,0.19406042,0.123505976,0.315885038,0.397682031,0.149541612,0.380096198,0.458601704,0.753393058,0.139291374,0.115376032,0.496824621,0.403976902,0.128621572,0.106746077,0.192768543,0.065900383,0.179346254,0.396372608,0.352002104,0.081781748,0.156206136,0.123471759,0.189854926,0.098931122,0.123085649,0.219806066,0.656447622,0.616796014,0.662911612,0.531497639,0.111863442,0.662310765,0.532760321,0.515780473,0.112599276,0.166837213,0.14407025,0.34616121,0.171470983,0.178385815,0.401171911,0.207893796,0.131634273,0.148335423,0.398014209
